listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_total_listings_count,host_identity_verified,neighborhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
41485005,Low price clean linen and free stuff No. 2,173716381,2018-02-16,AU,within an hour,1.0,1.0,1.0,t,Parramatta,,Sydney,-33.83142,151.01887,Entire house,Entire place,9,3.0,"['Patio or balcony', 'Garden or backyard', 'Bed linens', 'Shampoo', 'Cleaning products', 'Hair dryer', 'Baking sheet', 'TV', 'Hot tub', 'Barbecue utensils', 'Fire extinguisher', 'Heating', 'Washer', 'Iron', 'Wine glasses', 'Room-darkening shades', 'Essentials', 'Single level home', 'Cooking basics', 'First aid kit', 'Mosquito net', 'Private entrance', 'Shower gel', 'Rice maker', 'Extra pillows and blankets', 'Kitchen', 'Refrigerator', 'Bread maker', 'Dishwasher', 'Oven', 'Stove', 'Long term stays allowed', 'Microwave', 'BBQ grill', 'Breakfast', 'Hot water', 'Air conditioning', 'Free street parking', 'Dishes and silverware', 'Hangers', 'Bathtub', 'Wifi', 'Smoke alarm']",176,1,30,97.0,10.0,10.0,10.0,10.0,10.0,10.0,t
45610257,Flat 331 Masseran - Villa del Sol Residences,369461970,2020-09-27,BR,,,,1.0,t,Recreio dos Bandeirantes,,Rio de Janeiro,-23.02942,-43.47674,Entire apartment,Entire place,6,1.0,"['Hangers', 'Coffee maker', 'Cleaning before checkout', 'Air conditioning', 'Hot water', 'Pool', 'Gym', 'Essentials', 'Refrigerator', 'Building staff', 'Wifi', 'TV', 'Long term stays allowed', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Beachfront', 'Free street parking', 'Patio or balcony', 'Free parking on premises']",271,1,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
222369,Charming Cosy Duplex Paris Maillot,1153405,2011-09-13,Paris/ Ile-de-France/ France,a few days or more,0.0,0.0,1.0,t,Batignolles-Monceau,,Paris,48.88002,2.28633,Entire apartment,Entire place,3,1.0,"['Heating', 'TV', 'Iron', 'Kitchen', 'Essentials', 'Breakfast', 'Washer', 'Dryer', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'Cable TV']",75,4,31,90.0,10.0,10.0,10.0,10.0,10.0,10.0,f
15806629,Fantastic Master Bedroom,26020769,2015-01-12,Rio de Janeiro/ State of Rio de Janeiro/ Brazil,,,,1.0,t,Prospect-Lefferts Gardens,Brooklyn,New York,40.6571,-73.95193,Private room in apartment,Private room,2,1.0,"['First aid kit', 'Breakfast', 'Iron', 'Essentials', 'Hangers', 'Washer', 'TV', 'Smoke alarm', 'Dryer', 'Shampoo', 'Heating', 'Dedicated workspace', 'Wifi', 'Air conditioning', 'Long term stays allowed', 'Kitchen']",102,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
41181004,Clean Nicelocation. Telopea close parramatta .,322898735,2019-12-30,CN,within a few hours,1.0,,1.0,t,Parramatta,,Sydney,-33.79276,151.03918,Private room in condominium,Private room,1,1.0,"['Washer', 'Free parking on premises', 'Microwave', 'Long term stays allowed', 'Hot water', 'Free street parking', 'Essentials', 'Dedicated workspace', 'Dishes and silverware', 'Kitchen', 'Bread maker', 'Cleaning before checkout', 'Refrigerator', 'Stove']",45,1,1125,100.0,10.0,10.0,10.0,10.0,8.0,10.0,t
41247713,Rodin Apartment-3,321156380,2019-12-26,Istanbul/ Istanbul/ Turkey,within an hour,0.86,0.81,5.0,t,Beyoglu,,Istanbul,41.03335,28.98248,Entire apartment,Entire place,4,2.0,"['Dryer', 'Hangers', 'First aid kit', 'Private entrance', 'Fire extinguisher', 'Air conditioning', 'Carbon monoxide alarm', 'Smoke alarm', 'TV', 'Dedicated workspace', 'Shampoo', 'Heating', 'Kitchen', 'Hair dryer', 'Iron', 'Washer', 'Long term stays allowed', 'Essentials', 'Wifi']",333,1,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
36411346,Design apartment in BELLEVILLE - Professional Cleaning,273760159,2019-07-05,Paris/ Ile-de-France/ France,,,0.75,1.0,t,Buttes-Chaumont,,Paris,48.87547,2.39397,Entire apartment,Entire place,2,,"['Elevator', 'Dishes and silverware', 'Hangers', 'Coffee maker', 'Carbon monoxide alarm', 'Iron', 'Dedicated workspace', 'Smoke alarm', 'Essentials', 'Bed linens', 'TV', 'Shampoo', 'Heating', 'Washer', 'Kitchen', 'Refrigerator', 'Hot water', 'Oven', 'Wifi', 'Long term stays allowed', 'Microwave']",57,1,1125,92.0,10.0,10.0,9.0,10.0,9.0,10.0,f
10266213,"Studio pour deux, place de clichy",52785202,2015-12-30,Paris/ Ile-de-France/ France,,,,1.0,t,Elysee,,Paris,48.88074,2.32384,Entire apartment,Entire place,2,1.0,"['Heating', 'TV', 'Iron', 'Kitchen', 'Essentials', 'Hair dryer', 'Hangers', 'Wifi', 'Elevator', 'Long term stays allowed']",35,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
26469923,Appartement lumineux et chaleureux,54312855,2016-01-12,Paris/ Ile-de-France/ France,within an hour,1.0,0.67,1.0,t,Vaugirard,,Paris,48.84295,2.30657,Entire apartment,Entire place,4,1.0,"['Essentials', 'Stove', 'Hot water', 'Hangers', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you', 'Iron', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Cooking basics', 'Shampoo', 'Extra pillows and blankets', 'Bed linens', 'Elevator']",80,4,60,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f
15932616,Coogee room with private bathroom,103397674,2016-11-12,Australia,,,,1.0,t,Randwick,,Sydney,-33.92507,151.25261,Private room in house,Private room,2,1.0,"['Washer', 'Iron', 'Indoor fireplace', 'Smoke alarm', 'Long term stays allowed', 'Cable TV', 'Hot water', 'Breakfast', 'Dryer', 'Essentials', 'Extra pillows and blankets', 'Dedicated workspace', 'Kitchen', 'Hangers', 'Bed linens', 'Shampoo', 'Wifi', 'Hair dryer', 'TV', 'Heating']",80,1,31,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f
1041663,Charming 1 bedroom apartment in Montmartre,5734531,2013-04-02,Herblay/ Ile-de-France/ France,within a few hours,1.0,1.0,1.0,t,Buttes-Montmartre,,Paris,48.88995,2.33147,Entire apartment,Entire place,3,1.0,"['Patio or balcony', 'Dishwasher', 'Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Luggage dropoff allowed', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you', 'Paid parking on premises', 'TV', 'Iron', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Microwave', 'Cooking basics', 'Shampoo', 'Extra pillows and blankets', 'Bed linens', 'Elevator']",120,4,90,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f
45447289,TrÃÂ¨s beau studio spacieux refait ÃÂ  neuf (39m2),56700067,2016-01-30,GB,within a few hours,0.67,0.64,1.0,t,Passy,,Paris,48.85247,2.26502,Entire apartment,Entire place,3,1.0,"['Private entrance', 'Shampoo', 'Dishes and silverware', 'Heating', 'TV', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Hot water', 'Hangers', 'Wifi', 'Cooking basics', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you']",92,1,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
46447249,Bright modern security apartment with pool,11427872,2014-01-18,Wolli Creek/ New South Wales/ Australia,within a day,0.9,0.73,1.0,t,Rockdale,,Sydney,-33.93072,151.1542,Entire apartment,Entire place,4,1.0,"['Sound system', 'Long term stays allowed', 'Patio or balcony', 'Pool', 'Kitchen', 'Body soap', 'Free parking on premises', 'Essentials', 'Host greets you', 'Cooking basics', 'Washer', 'Portable fans', 'Shampoo', 'Wifi', 'Iron', 'TV', 'Hair dryer', 'Hangers', 'Microwave', 'Extra pillows and blankets', 'Dryer', 'Conditioner', 'Bed linens', 'Dishes and silverware', 'Dedicated workspace', 'Hot water', 'Smoke alarm', 'BBQ grill', 'Garden or backyard', 'Laundromat nearby']",200,20,160,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
18331097,Tidy room  separate entrance plus paid parking,120767920,2017-03-14,New York/ New York/ United States,within an hour,1.0,0.84,10.0,t,Flushing,Queens,New York,40.75637,-73.81661,Private room in house,Private room,2,1.0,"['Refrigerator', 'Microwave', 'Shampoo', 'Air conditioning', 'Bathtub', 'Oven', 'Iron', 'Hangers', 'Smoke alarm', 'Dedicated workspace', 'Host greets you', 'Hot water', 'Long term stays allowed', 'Paid parking on premises', 'Hair dryer', 'Bed linens', 'Room-darkening shades', 'Essentials', 'Lock on bedroom door', 'Wifi', 'Heating', 'First aid kit', 'Stove', 'Luggage dropoff allowed', 'Private entrance', 'Carbon monoxide alarm']",48,31,180,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f
14909699,Beautiful 3 bedrooms at the heart of Paris,93644554,2016-09-05,Paris/ Ile-de-France/ France,within a few hours,0.83,0.71,1.0,t,Pantheon,,Paris,48.85036,2.34337,Entire apartment,Entire place,6,3.0,"['Dishwasher', 'Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Crib', 'High chair', 'TV', 'Iron', 'Dryer', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Microwave', 'Cooking basics', 'Bed linens', 'Elevator']",360,2,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
37443609,THE HEART OF BESIKTAS BIG APARTMENT,281635962,2019-08-02,Istanbul/ Istanbul/ Turkey,,,0.0,2.0,t,Besiktas,,Istanbul,41.04707,28.99795,Entire apartment,Entire place,4,2.0,"['Hangers', 'Elevator', 'Cable TV', 'Free street parking', 'Washer', 'Dishwasher', 'Hot water', 'Kitchen', 'Baking sheet', 'Refrigerator', 'Air conditioning', 'Shower gel', 'Dedicated workspace', 'Iron', 'Coffee maker', 'Stove', 'Wifi', 'Dishes and silverware', 'TV', 'Heating', 'Hair dryer', 'Oven', 'Cooking basics', 'Essentials', 'Shampoo']",314,2,15,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f
16287282,"Cozy, chic: Plants, good vibes and LOTS OF LIGHT!",34549333,2015-05-29,New York/ New York/ United States,,,,1.0,t,Washington Heights,Manhattan,New York,40.83327,-73.93858,Private room in apartment,Private room,2,1.0,"['Lockbox', 'Hair dryer', 'Smoke alarm', 'TV', 'Wifi', 'Shampoo', 'Heating', 'Air conditioning', 'Long term stays allowed', 'Kitchen']",63,30,1125,100.0,10.0,10.0,10.0,10.0,8.0,10.0,f
46592869,Ã¢Ëâ¬Ã¯Â¸Å½ Charming apartment for 4p - Paris 12 Ã¢Ëâ¬Ã¯Â¸Å½,376276332,2020-11-19,FR,within an hour,1.0,1.0,0.0,t,Reuilly,,Paris,48.83967,2.39993,Entire apartment,Entire place,4,1.0,"['Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you', 'TV', 'Iron', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Microwave', 'Baking sheet', 'Cooking basics', 'Paid parking off premises', 'Bread maker', 'Bed linens']",50,3,1125,96.0,10.0,10.0,10.0,10.0,10.0,10.0,t
4499095,Modernist Urban Retreat,11594621,2014-01-24,Australia,within a day,1.0,0.57,2.0,t,Sydney,,Sydney,-33.87175,151.22878,Entire apartment,Entire place,2,1.0,"['Washer', 'Iron', 'Free parking on premises', 'Smoke alarm', 'Long term stays allowed', 'Hot water', 'Dryer', 'Essentials', 'Host greets you', 'Dedicated workspace', 'Kitchen', 'Hangers', 'Elevator', 'Shampoo', 'Wifi', 'Hair dryer', 'TV', 'Heating']",220,4,1125,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f
6281346,Nice appartment near to Montmartre,6635477,2013-05-29,Paris/ Ile-de-France/ France,,,,1.0,t,Batignolles-Monceau,,Paris,48.89339,2.3214,Entire apartment,Entire place,2,1.0,"['Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Wifi', 'Long term stays allowed', 'Cable TV']",54,4,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
4421234,Rotonda All'Aventino - Studio Apt with 3 balconies,22950175,2014-10-25,Rome/ Lazio/ Italy,within an hour,1.0,0.93,1.0,t,I Centro Storico,,Rome,41.88228,12.48087,Entire apartment,Entire place,2,1.0,"['Washer', 'Dedicated workspace', 'Microwave', 'Fire extinguisher', 'Hangers', 'Iron', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Wifi', 'Stove', 'Hair dryer', 'Kitchen', 'Heating', 'Keypad', 'TV', 'Patio or balcony', 'Smoke alarm', 'Air conditioning', 'Coffee maker', 'Hot water', 'Long term stays allowed', 'Free street parking', 'Cable TV', 'Oven', 'Elevator', 'Shampoo', 'Essentials', 'First aid kit', 'Paid parking on premises', 'Carbon monoxide alarm']",70,3,89,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t
928862,Amazing apartment in a moving place,726874,2011-06-21,Paris/ Ile-de-France/ France,,,,6.0,t,Popincourt,,Paris,48.85307,2.38525,Entire apartment,Entire place,4,2.0,"['Paid parking off premises', 'Shampoo', 'Heating', 'TV', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you', 'Cable TV']",250,2,50,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f
19973827,Babuino Terrace Apartment for 3 Spanish steps,103812030,2016-11-15,Rome/ Lazio/ Italy,,,1.0,11.0,t,I Centro Storico,,Rome,41.90905,12.47825,Entire apartment,Entire place,3,1.0,"['Dishwasher', 'Lockbox', 'Dedicated workspace', 'Fire extinguisher', 'Hangers', 'Luggage dropoff allowed', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Wifi', 'Stove', 'Hair dryer', 'Kitchen', 'Heating', 'Garden or backyard', 'TV', 'Patio or balcony', 'Air conditioning', 'Coffee maker', 'Hot water', 'Long term stays allowed', 'Extra pillows and blankets', 'Oven', 'Shampoo', 'Essentials', 'First aid kit', 'Bed linens']",221,3,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
448362,Ale&Andrea apartment  purple,2226818,2012-04-26,Rome/ Lazio/ Italy,within a day,1.0,,2.0,t,XIII Aurelia,,Rome,41.90006,12.43356,Entire apartment,Entire place,4,1.0,"['Dishwasher', 'Paid parking off premises', 'Pack \u2019n Play/travel crib', 'Washer', 'Dedicated workspace', 'Microwave', 'Fire extinguisher', 'Hangers', 'Iron', 'Luggage dropoff allowed', 'Refrigerator', 'Dishes and silverware', 'Host greets you', 'Cooking basics', 'Wifi', 'Stove', 'Hair dryer', 'Kitchen', 'Heating', 'TV', 'Air conditioning', 'Coffee maker', 'Hot water', 'Long term stays allowed', 'Free street parking', 'Extra pillows and blankets', 'Elevator', 'Shampoo', 'Single level home', 'Essentials', 'First aid kit', 'Bed linens']",58,2,30,94.0,10.0,10.0,10.0,10.0,10.0,10.0,t
3603134,Amazing 1 Bedroom Apt CENTRAL PARK,17898189,2014-07-10,New York/ New York/ United States,,,,1.0,t,Upper East Side,Manhattan,New York,40.77487,-73.949,Entire apartment,Entire place,4,1.0,"['First aid kit', 'Smoke alarm', 'Essentials', 'Washer', 'TV', 'Dryer', 'Shampoo', 'Cable TV', 'Heating', 'Fire extinguisher', 'Wifi', 'Air conditioning', 'Long term stays allowed', 'Carbon monoxide alarm', 'Kitchen']",180,30,30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f
28579917,Attica Apartment with Terrace on the Esquilin,48566324,2015-11-09,Tyrol/ Austria,,,,1.0,t,I Centro Storico,,Rome,41.89734,12.50413,Entire apartment,Entire place,2,1.0,"['Lockbox', 'Washer', 'Dedicated workspace', 'Fire extinguisher', 'Hangers', 'Iron', 'Refrigerator', 'Dishes and silverware', 'Private entrance', 'Cooking basics', 'Stove', 'Wifi', 'Hair dryer', 'Kitchen', 'Heating', 'Patio or balcony', 'Smoke alarm', 'Air conditioning', 'Hot water', 'Long term stays allowed', 'Oven', 'Bed linens', 'Essentials', 'First aid kit', 'Carbon monoxide alarm']",60,3,30,94.0,10.0,10.0,10.0,10.0,10.0,10.0,f
29920150,Suite Premium - Tour Eiffel - 1,113055646,2017-01-24,Paris/ Ile-de-France/ France,within an hour,0.98,0.99,32.0,t,Passy,,Paris,48.85663,2.28526,Entire apartment,Entire place,4,,"['Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'Lockbox', 'TV', 'Iron', 'Refrigerator', 'Dishes and silverware', 'Private entrance', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Microwave', 'Cooking basics', 'Paid parking off premises', 'Shampoo', 'Shower gel', 'Bed linens', 'Carbon monoxide alarm', 'Elevator']",97,1,1125,95.0,10.0,10.0,10.0,10.0,10.0,10.0,t
42141925,Bright Twin Room | All inclusive Coliving,334383362,2020-02-07,US,within an hour,1.0,1.0,1.0,t,Bedford-Stuyvesant,Brooklyn,New York,40.69464,-73.93336,Shared room in apartment,Shared room,2,1.0,"['Refrigerator', 'Microwave', 'Air conditioning', 'Free street parking', 'Kitchen', 'Coffee maker', 'Oven', 'Iron', 'Hangers', 'Smoke alarm', 'Washer', 'Dedicated workspace', 'Dryer', 'Fire extinguisher', 'Hot water', 'Long term stays allowed', 'Bed linens', 'Essentials', 'Dishes and silverware', 'TV', 'Dishwasher', 'Wifi', 'Heating', 'Cooking basics', 'First aid kit', 'Stove', 'Luggage dropoff allowed', 'Carbon monoxide alarm']",29,30,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
38161780,SANITIZED: Private /Newly Renovated,17925599,2014-07-10,New York/ New York/ United States,,,,0.0,t,Ridgewood,Queens,New York,40.69562,-73.89999,Entire apartment,Entire place,2,,"['Oven', 'Hair dryer', 'Stove', 'Smoke alarm', 'Essentials', 'Dishes and silverware', 'TV', 'Refrigerator', 'Wifi', 'Shampoo', 'Heating', 'Microwave', 'Private entrance', 'Hot water', 'Free street parking', 'Long term stays allowed', 'Carbon monoxide alarm', 'Cooking basics', 'Coffee maker']",79,30,1125,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f
28873968,Private room in the heart of Forest Lodge Sydney,49469607,2015-11-20,New South Wales/ Australia,,,,1.0,t,Sydney,,Sydney,-33.8794,151.17778,Private room in apartment,Private room,1,1.0,"['Patio or balcony', 'Lockbox', 'Bed linens', 'Shampoo', 'Hair dryer', 'Heating', 'Washer', 'Iron', 'Free parking on premises', 'Smoke alarm', 'Luggage dropoff allowed', 'Essentials', 'Single level home', 'Cooking basics', 'First aid kit', 'Extra pillows and blankets', 'Kitchen', 'Elevator', 'Oven', 'Carbon monoxide alarm', 'Dishwasher', 'Stove', 'Long term stays allowed', 'Microwave', 'BBQ grill', 'Breakfast', 'Hot water', 'Air conditioning', 'Dryer', 'Free street parking', 'Dedicated workspace', 'Dishes and silverware', 'Hangers', 'Wifi', 'Refrigerator']",76,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
18801503,Ficus 1 pax,1478007,2011-12-06,Rome/ Lazio/ Italy,within an hour,1.0,1.0,11.0,t,VII San Giovanni/Cinecitta,,Rome,41.86205,12.54815,Room in bed and breakfast,Hotel room,2,1.0,"['Dishwasher', 'Pack \u2019n Play/travel crib', 'Dedicated workspace', 'Microwave', 'Fire extinguisher', 'Hangers', 'Iron', 'Luggage dropoff allowed', 'Carbon monoxide alarm', 'Building staff', 'Refrigerator', 'Dishes and silverware', 'Children\u2019s dinnerware', 'Cooking basics', 'Wifi', 'Stove', 'Hair dryer', 'Breakfast', 'Kitchen', 'Pocket wifi', 'Heating', 'High chair', 'TV', 'Smoke alarm', 'Air conditioning', 'Coffee maker', 'Hot water', 'Long term stays allowed', 'Free street parking', 'Oven', 'Elevator', 'Extra pillows and blankets', 'Shampoo', 'Single level home', 'Essentials', 'First aid kit', 'Paid parking on premises', 'Bed linens']",42,1,90,100.0,10.0,10.0,10.0,10.0,9.0,10.0,t
33908273,Parisian Style Private ROOM (20 min from center),62233369,2016-03-09,Paris/ Ile-de-France/ France,,,,1.0,t,Gobelins,,Paris,48.82161,2.3593,Private room in apartment,Private room,2,1.0,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Hot water', 'Hangers', 'Essentials', 'Long term stays allowed', 'Breakfast']",60,1,30,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f
14613386,Raffinato b&b fermata metro San Giovanni,14416247,2014-04-17,Rome/ Lazio/ Italy,,,,1.0,t,VII San Giovanni/Cinecitta,,Rome,41.88359,12.51,Private room in bed and breakfast,Private room,2,1.0,"['Elevator', 'Breakfast', 'Shampoo', 'TV', 'Fire extinguisher', 'Long term stays allowed', 'Wifi', 'Essentials', 'Hair dryer', 'Air conditioning', 'First aid kit', 'Hangers', 'Kitchen', 'Heating']",65,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
13251407,Converted Corner Store in Perfect Paddington,74534030,2016-05-28,Moore Park/ New South Wales/ Australia,,,1.0,1.0,t,Sydney,,Sydney,-33.88758,151.22663,Entire house,Entire place,6,4.0,"['Washer', 'Long term stays allowed', 'Cable TV', 'Hot water', 'Air conditioning', 'Dryer', 'Essentials', 'Dedicated workspace', 'Kitchen', 'Hangers', 'Bed linens', 'Wifi', 'Hair dryer', 'TV', 'Heating']",389,4,28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
42032592,Appartement pour 4 personnes proche Tour Eiffel 22,148008439,2017-08-28,Paris/ Ile-de-France/ France,within an hour,0.91,0.97,12.0,t,Vaugirard,,Paris,48.84128,2.30743,Entire apartment,Entire place,4,1.0,"['Private entrance', 'Shampoo', 'Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Hangers', 'Smoke alarm', 'Wifi', 'Fire extinguisher', 'Long term stays allowed', 'Dedicated workspace']",80,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
35157604,Chambre Executive Triple,98753435,2016-10-08,Paris/ Ile-de-France/ France,within an hour,1.0,0.97,9.0,t,Palais-Bourbon,,Paris,48.85427,2.30758,Room in boutique hotel,Hotel room,3,1.0,"['Children\u2019s books and toys', 'Essentials', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Luggage dropoff allowed', 'Crib', 'Dedicated workspace', 'High chair', 'Building staff', 'TV', 'Iron', 'Free street parking', 'First aid kit', 'Ethernet connection', 'Heating', 'Hair dryer', 'Fire extinguisher', 'Baby bath', 'Cable TV', 'Shampoo', 'Extra pillows and blankets', 'Bed linens']",134,1,6,96.0,10.0,10.0,10.0,10.0,10.0,10.0,t
43640541,c3/The Most Central Place of ''ÃÅ¾iÃÅ¸li'',347895224,2020-05-28,TR,within a day,0.8,1.0,4.0,t,Sisli,,Istanbul,41.05498,28.9826,Entire apartment,Entire place,5,2.0,"['Washer', 'Iron', 'Hangers', 'Wifi', 'Fire extinguisher', 'Essentials', 'Heating', 'Hair dryer', 'Air conditioning', 'Carbon monoxide alarm', 'Kitchen', 'TV', 'Long term stays allowed', 'Smoke alarm', 'Dedicated workspace', 'First aid kit', 'Private entrance', 'Shampoo']",380,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
